id,latitude,longitude,int_backrest
2912039451,43.5459345,1.1534741,0
2912040824,43.5283767,1.1459517,0
4432277614,43.5150788,1.1619576,0
5123920027,43.552741,1.1911982,0
5152092427,43.5383332,1.1637964,0
5152158922,43.526455,1.104939,0
5164634259,43.554563,1.191667,0
5164634638,43.5576423,1.193166,0
6000995153,43.5117697,1.1889147,0
6554695612,43.5105262,1.1730036,0
6554695616,43.507501,1.170542,0
6554695624,43.505319,1.169185,0
6830843516,43.5030297,1.1759371,0
6830843517,43.506035,1.175703,0
6830843526,43.5084825,1.1770947,0
6830843527,43.5139991,1.1778811,0
8814726014,43.5460361,1.1654241,0
9019573265,43.5139042,1.1696569,0
9028966928,43.5157679,1.1753943,0
9045491349,43.5038195,1.1779779,0
82664840,,,0
1410054037,,,0
1410054038,,,0
1684960929,43.5646555,1.2973058,0
1684960938,43.5637252,1.2993045,0
1684960940,43.5633606,1.2958431,0
1718597897,43.575983,1.2765157,0
1718615341,43.5631446,1.2908899,0
3793180849,43.5622664,1.264697,0
3793181308,43.5390365,1.2343482,0
3793313557,43.5619851,1.2646529,0
3793313857,43.5486422,1.241794,0
3793318457,43.5335546,1.2268225,0
4811244721,43.599357,1.2343205,0
4995217231,43.536682,1.2323329,0
5079057371,43.5527279,1.2487665,0
5164630924,43.5775286,1.2723038,0
5164634133,43.5683366,1.2304068,0
5164634229,43.5756616,1.2565211,0
5164634237,43.5743064,1.2539494,0
5164634255,43.5681442,1.2001633,0
5164634622,43.5764624,1.2613635,0
6000995159,43.5276002,1.2092591,0
6030128670,43.5652568,1.2960805,0
6830843533,43.5430799,1.2170667,0
6830843558,43.5381876,1.2242703,0
6830843560,43.5358345,1.2262234,0
7130505308,43.5791785,1.2850001,0
7131062718,43.578849,1.2824231,0
8739428386,43.5814541,1.2968949,0
8995376286,43.5056509,1.2197874,0
9037876957,43.5012526,1.2056637,0
9048521512,43.5286135,1.2084381,0
9103839547,43.5447156,1.2238055,0
9103839548,43.5432747,1.2228687,0
9103839566,43.5339743,1.214985,0
9103839581,43.5237687,1.2756606,0
9103839599,43.5170406,1.277789,0
9103839607,43.5159455,1.2738964,0
9346367560,43.5304447,1.2310897,0
9346367564,43.533653,1.2195904,0
9348568238,43.5471484,1.2485616,0
9517181488,43.5157977,1.2738655,0
9724872567,43.5793748,1.2675388,0
12696784391,43.5652117,1.288041,0
13015676294,43.513048,1.2128268,0
114482943,,,0
114485160,,,0
424899766,43.5790311,1.3808806,0
424911159,43.5800508,1.382856,0
492016767,43.5688981,1.3323582,0
642959556,43.5788437,1.3784529,0
642959557,43.578838,1.3783188,0
666975843,43.5795779,1.3918988,0
666975861,43.579882,1.391754,0
846720990,43.5901111,1.3777225,0
862941294,43.570342,1.3865273,0
862941370,43.5702394,1.3865777,0
862942420,43.574457,1.3861273,0
862942497,43.5741505,1.3861847,0
986992536,43.5445203,1.3501179,0
986992548,43.5461582,1.3507091,0
986992564,43.5462343,1.3508237,0
987036324,43.5526483,1.3552705,0
987036337,43.5685819,1.3778999,0
987036380,43.5718391,1.3830541,0
987036382,43.5685783,1.3780776,0
987036394,43.5557883,1.3634312,0
987036400,43.5526462,1.3554255,0
987036406,43.571942,1.3830794,0
987036414,43.5706939,1.3923289,0
1024095088,43.557151,1.3802339,0
1149213973,43.5813589,1.3861557,0
1149213976,43.58127,1.386308,0
1149213979,43.5802952,1.3839159,0
1152200469,43.5705841,1.3921082,0
1212497048,43.5271913,1.3887014,0
1213954694,43.559207,1.3977231,0
1347870490,43.5108253,1.3885986,0
1347881385,43.5064759,1.3911485,0
