id,latitude,longitude,int_backrest
6225078486,43.5408739,1.4856788,1
6225298522,43.5845585,1.4049941,0
6225298523,43.5845444,1.4049458,0
6225298524,43.5844623,1.4046896,0
6225298525,43.5844424,1.4046259,0
6225298526,43.5844273,1.4045683,0
6225298527,43.5845517,1.4044214,0
6225298528,43.5845954,1.4043966,0
6225298529,43.5846338,1.4043704,0
6225298530,43.5846755,1.4043497,0
6225298531,43.5847192,1.4043255,0
6225298532,43.5847615,1.4043,0
6225298549,43.5851039,1.4046313,0
6225298550,43.5850816,1.4045582,0
6225298551,43.5850602,1.4044898,0
6225298552,43.5850418,1.4044221,0
6225298553,43.5850189,1.4043523,0
6247884653,43.5473697,1.4791728,1
6254595653,43.5410512,1.4856765,1
6254595654,43.5410437,1.4857236,1
6325982137,43.5623838,1.4665693,0
6325982138,43.5623948,1.4665928,0
6325982139,43.5621655,1.466154,0
6325982140,43.5621803,1.4661815,0
6327542683,43.5840094,1.407057,0
6327542684,43.5839939,1.4070176,0
6327547085,43.5838062,1.407134,0
6327547087,43.5837521,1.4070007,0
6432634853,43.5946728,1.4445886,1
6432634854,43.5942948,1.4444857,1
6432634855,43.5944326,1.4442709,1
6432634856,43.594704,1.4446385,1
6432634857,43.5942971,1.4445526,1
6432634858,43.5945158,1.4443752,1
6432634859,43.5942965,1.4442478,1
6432634860,43.594298,1.4445935,1
6432634861,43.5945518,1.4444354,1
6432634862,43.5942973,1.4442804,1
6432634863,43.5942969,1.4446576,1
6432634864,43.5945889,1.4444778,1
6432634865,43.5942937,1.4443846,1
6432634866,43.5942944,1.4446948,1
6432634867,43.5943548,1.4441703,1
6432634868,43.5946275,1.4445304,1
6432634869,43.5942947,1.4444485,1
6432634870,43.5943954,1.4442201,1
6432651699,43.5926404,1.4440656,1
6432651704,43.5926269,1.4440215,1
6433775052,43.5411309,1.485335,1
6433781184,43.5410108,1.4861538,1
6433782185,43.5410098,1.4862413,1
6433787435,43.5913588,1.4525311,1
6433787436,43.5912829,1.4524609,1
6438629800,43.5945129,1.443747,1
6447918867,43.588708,1.4509146,0
6448003733,43.5535079,1.4681691,1
6449101033,43.5882691,1.4506536,0
6449103340,43.5885611,1.4504569,0
6511860231,43.5367624,1.46429,1
6566538825,43.5425834,1.4945404,1
6602398747,43.5625008,1.4814113,0
6622959296,43.5711607,1.467563,0
6622959297,43.5703878,1.4684583,0
6622959298,43.5704065,1.4684961,0
6622959299,43.5704577,1.4685959,0
6622959300,43.5704812,1.4685514,0
6622959301,43.5704996,1.4687294,0
6622959302,43.5711262,1.4675999,0
6622959303,43.5716584,1.4673073,0
6628648251,43.5732719,1.4627934,1
6708336502,43.5586704,1.4458251,0
6708336503,43.5589871,1.445598,1
6708336504,43.5592464,1.4455454,0
6718740185,43.5496613,1.4537885,1
6718740186,43.5496152,1.4537793,1
6718740187,43.5495718,1.4536845,1
6718740206,43.5492529,1.4534648,0
6718740207,43.5492994,1.4535096,0
6718740208,43.5493488,1.4535595,0
6718754707,43.5494697,1.4526968,1
6718754712,43.5504729,1.4517545,0
6718754713,43.5502358,1.4517455,0
6718754721,43.550879,1.4521686,0
6718754729,43.5510224,1.4536518,1
6718754730,43.5506373,1.454257,1
6718754740,43.5500726,1.4544796,0
6718754741,43.5500884,1.4546828,0
6718754742,43.5499466,1.4545932,0
6791341718,43.5994752,1.4902979,1
6796907759,43.552272,1.4750234,1
6898068243,43.5482996,1.4857834,0
7010897467,43.5790638,1.4019578,0
7010897468,43.5790633,1.4019182,0
7010937524,43.5793965,1.4025593,0
7010954719,43.5779676,1.4003778,0
7010954720,43.578011,1.4004209,0
7010954721,43.5782961,1.4007759,0
7010954722,43.5783095,1.4007015,0
7010954723,43.5782548,1.4007007,0
7010954724,43.57824,1.4007917,0
7010954725,43.5782156,1.4007771,0
7010954726,43.5781554,1.4007032,0
7010954727,43.5781476,1.400778,0
7010978952,43.5794645,1.4023789,0
7010978953,43.5794247,1.4023856,0
7010995797,43.577655,1.4007589,0
7010995800,43.577534,1.400843,0
7011020401,43.5781247,1.4017237,0
7011020403,43.57812,1.401169,0
7011029912,43.5777359,1.4003957,0
7077034304,43.5638786,1.4794674,0
7077034305,43.5644448,1.4783114,0
7127800131,43.5994359,1.4948567,1
7127800136,43.5993116,1.4943492,1
7185383169,43.5812724,1.4918219,1
7342404662,43.5982934,1.4908577,1
7342404663,43.5929731,1.4923906,1
7342404664,43.5917822,1.4919836,1
7365964167,43.5796039,1.4999785,1
7365964168,43.5793415,1.4999411,1
7365964172,43.5785931,1.4997987,1
7365964175,43.5780226,1.4996396,1
7370227299,43.5944746,1.4420327,1
7370227300,43.5944549,1.442033,1
7370227391,43.5946737,1.4418416,1
7370227392,43.5947281,1.4418302,1
7370227393,43.5947832,1.4418248,1
7370227394,43.5947164,1.4420079,1
7370227395,43.5947636,1.4419918,1
7373437772,43.5961814,1.4414667,0
7373459485,43.5969503,1.4414258,0
7373459538,43.5945317,1.4410698,1
7373459539,43.5945649,1.4412206,1
7373459552,43.5946948,1.4408401,1
7373459553,43.594696,1.4409082,1
7383272463,43.5942146,1.4438853,1
7383272464,43.5942364,1.4438758,1
7383272465,43.5941668,1.4439058,1
7387452596,43.5979214,1.4428437,0
7387452597,43.5978468,1.4425403,0
7387452615,43.5978217,1.4430199,1
7419099464,43.5948051,1.444968,1
7419099465,43.5948451,1.4449134,1
7528476293,43.5733733,1.4969718,1
7545817815,43.5909774,1.4378612,1
7545817833,43.5909949,1.4375789,1
7545817834,43.5911726,1.4375018,1
7545817847,43.5915379,1.4372858,1
7668987135,43.5636124,1.4244862,1
7668987136,43.5635309,1.4244937,1
7668987137,43.5636611,1.4244816,1
7668987138,43.5635775,1.4244894,1
7668987139,43.5635261,1.424371,1
7668987140,43.5635726,1.4243667,1
7668987141,43.5636076,1.4243634,1
7668987142,43.5636563,1.4243589,1
7678077858,43.5974233,1.445416,1
7752483338,43.5645367,1.4473581,0
7752522418,43.563936,1.4476158,1
7752534709,43.5651188,1.4469663,0
7785156358,43.5964018,1.4471658,1
7785632757,43.5806922,1.4156364,0
7785632758,43.5802986,1.4153333,0
7785632759,43.5810549,1.4168213,0
7785632760,43.581406,1.4161025,0
7785632761,43.5814372,1.4168336,0
7785632762,43.5799135,1.4147938,0
7785632763,43.5795843,1.4145188,0
7785632764,43.5797051,1.4146329,0
7785632765,43.5798711,1.4144187,0
7785632766,43.5800487,1.4144756,0
7785632767,43.5802341,1.4147091,0
7785632768,43.5801499,1.4154627,0
7785632769,43.5804191,1.4155383,0
7785632770,43.5805261,1.4160207,0
7785632771,43.580421,1.4158215,0
7814027718,43.5923035,1.4177736,1
7814027719,43.5923315,1.4177665,1
7856554652,43.5620844,1.4700805,0
7856554654,43.561975,1.4701891,0
7890640885,43.5928106,1.4513527,0
7890641286,43.5928315,1.4516725,1
7891326785,43.592671,1.451561,1
7898188854,43.5472252,1.4779321,1
7898188855,43.5472154,1.4779136,1
7898188856,43.5472346,1.4779832,1
7898188857,43.5472478,1.478053,0
7898188858,43.5473518,1.4780892,1
7898188859,43.5472629,1.4781561,1
7898188860,43.547267,1.4781776,1
8148426876,43.5579699,1.4539568,1
8148426886,43.5579665,1.4538828,1
8189795973,43.5503946,1.4675497,1
8237931819,43.5916993,1.4179146,1
8237931820,43.5918736,1.4178738,1
8237931821,43.5919444,1.417856,1
8237931822,43.592015,1.4178432,1
8237931823,43.5920374,1.4178338,1
8240934672,43.5934025,1.450199,1
8240934673,43.5926236,1.4505237,1
8240934674,43.5931971,1.4514113,1
8240934675,43.5934724,1.4502177,1
8240934676,43.5945187,1.4493552,1
8240934677,43.5945321,1.4493901,1
8350059516,43.5914587,1.4186072,0
8400107067,43.546839,1.4617928,1
8400107068,43.5468356,1.4615662,1
8467332678,43.5793887,1.4023648,0
8467332679,43.5774612,1.4027065,0
8467332680,43.5775763,1.402507,0
8467332685,43.5775666,1.4031111,0
8467332686,43.5774787,1.4031862,0
8467332687,43.5775394,1.403258,0
8467332688,43.5768229,1.4022434,0
8467332689,43.5770507,1.4026169,0
8467332690,43.5769541,1.4023239,0
8467332691,43.5769861,1.4023065,0
8467332692,43.5769618,1.4022294,0
8467332693,43.5770512,1.4023628,0
8467332694,43.5770551,1.4021562,0
8467332695,43.5772324,1.4019149,0
8467332696,43.5774097,1.4019109,0
8467332697,43.5775642,1.4019088,0
8467332698,43.5775744,1.4017479,0
8467332699,43.5774695,1.4016567,0
8467332700,43.5773811,1.4014063,0
8467332703,43.5770434,1.4012068,0
8467332705,43.5770358,1.400308,0
8467332706,43.5770332,1.4001342,0
8479154594,43.5501138,1.4653045,1
8480673701,43.5494997,1.4663813,1
8515103455,43.5508041,1.4694808,1
8515103456,43.5510156,1.4695341,1
8614884251,43.5554486,1.4756508,1
8614884252,43.5554206,1.4757413,1
8632052974,43.5484286,1.4698051,1
8634463387,43.5524864,1.4734463,1
8634463389,43.5525187,1.4734091,1
8634566166,43.5554951,1.4756177,0
8635173134,43.5556663,1.4753815,1
8635173135,43.5556077,1.4753908,1
8635173136,43.5555992,1.4752863,1
8635173137,43.5555918,1.475182,1
8635173138,43.5556506,1.4751708,1
8635173139,43.5556611,1.4752756,1
8639734197,43.5556007,1.4740455,1
8639734198,43.5554903,1.4742084,1
8639734199,43.5554716,1.4739786,1
8639734200,43.5555723,1.4741811,1
8639734201,43.5555463,1.4739723,1
8646852907,43.5800886,1.462746,1
8646878008,43.5800497,1.4626048,1
8646893583,43.5800349,1.4625763,1
8646894106,43.5805943,1.4632682,1
8646915684,43.5801149,1.4627791,1
8646917620,43.5805586,1.4631983,1
8651156136,43.5554427,1.4744821,0
8651156138,43.5555163,1.4744438,1
8651156139,43.5554961,1.4746491,1
8651156140,43.5554838,1.4748463,1
8655379202,43.5479006,1.4689749,1
8658105607,43.5495608,1.4708008,1
8658105609,43.5494818,1.4708329,1
8658105611,43.5494597,1.4709073,1
8662560472,43.5519905,1.4747094,1
8725059742,43.5832906,1.4623763,1
8730660099,43.5468973,1.4765116,1
8730660100,43.5468209,1.4763237,1
8902919651,43.5962586,1.4505248,1
8977481163,43.5941736,1.4495541,1
8977485404,43.5941855,1.4493324,1
9180984661,43.5907389,1.4602885,1
9180984663,43.5904276,1.4603797,1
9180984664,43.5904383,1.4603911,1
9180984665,43.5904145,1.4604152,1
9180984666,43.5903897,1.4603931,1
9199288344,43.5781163,1.4025358,0
9199296631,43.5776886,1.4004367,0
9199316206,43.5780792,1.402538,0
9199324677,43.5806788,1.4016281,1
9199324678,43.5807471,1.401645,1
9199324679,43.5804992,1.4016304,1
9199324680,43.5807338,1.4016262,1
9199324681,43.5806309,1.4016232,1
9199324682,43.580461,1.4016288,1
9199333648,43.5780709,1.4013519,0
9199333649,43.5781424,1.4018758,0
9199333680,43.5786569,1.4000919,1
9209993573,43.5774877,1.4010015,0
9209993574,43.5775746,1.4014301,0
9209993575,43.5774615,1.4020744,0
9209993576,43.5771554,1.4017593,0
9209993577,43.5776774,1.4010796,0
9209993578,43.5776838,1.4012052,0
9209993579,43.5776974,1.4013591,0
9209993580,43.5776851,1.4015061,0
9209993581,43.5776172,1.4011911,0
9209993582,43.5776146,1.4013008,0
9209994659,43.5777156,1.4027074,0
9209994660,43.5777114,1.402461,0
9237581449,43.5776343,1.4024054,0
9237581629,43.5776357,1.402673,0
9274257389,43.5716274,1.4673351,0
9274257390,43.5721188,1.4668029,0
9274257391,43.5720776,1.4668818,0
9400303515,43.5925192,1.4179257,1
9400303516,43.5925637,1.4180002,1
9400311817,43.5925932,1.4180795,1
9400311818,43.592531,1.4180746,1
9400311819,43.5924905,1.418004,1
9400311820,43.5924582,1.4180816,1
9400311821,43.5924708,1.4181158,1
9400311822,43.5922635,1.4179763,1
9400311823,43.5921199,1.4180778,1
9400311824,43.5922085,1.4179941,1
9400311825,43.5923507,1.4179979,1
9400311826,43.5926593,1.4181976,0
9400311827,43.5926217,1.41819,0
9400311828,43.5925856,1.4181838,0
9400311829,43.592548,1.4181776,0
9400311830,43.5925077,1.4181729,0
9400311831,43.592453,1.417918,0
9400311832,43.5924461,1.417967,0
9400311833,43.5924365,1.4180174,0
9400311834,43.5923204,1.4180184,0
9400311835,43.5923177,1.4180678,0
9400311836,43.5922946,1.4180797,0
9400311837,43.5922688,1.4180611,0
9400311838,43.5922719,1.4180031,0
9491830787,43.5956133,1.450831,1
9491830788,43.5956078,1.4508146,1
9491834233,43.5944187,1.4526296,1
9491840534,43.5954982,1.4505004,1
9491875572,43.593813,1.4473672,1
9491875573,43.593827,1.447401,1
9494585653,43.581557,1.4945772,1
9494585655,43.5819737,1.4954553,1
9494585657,43.5816048,1.4947905,1
9563202968,43.5229708,1.4864476,1
9563244778,43.523176,1.4855032,1
9592476447,43.5505863,1.4578297,0
9592476466,43.5505965,1.4578975,0
9595553007,43.5494266,1.4573562,0
9595553008,43.5494392,1.4573838,0
9642629495,43.5220816,1.4009833,0
9657664908,43.5911051,1.4923037,1
9657664910,43.5911885,1.4919595,1
9657664912,43.5918298,1.4917543,1
9657703920,43.5915777,1.4910796,1
9657703927,43.5915111,1.4914168,1
9657703933,43.5915335,1.4914365,1
9657703942,43.5918009,1.4916242,1
9667451596,43.5164453,1.4946296,1
9667615118,43.5140526,1.497131,1
9667615128,43.5149922,1.4958846,1
9740795132,43.5386695,1.4562882,1
9740795133,43.5386193,1.4563535,1
9740795136,43.5387788,1.4562002,1
9740795137,43.5388454,1.456132,1
9741371119,43.5641221,1.4159822,1
9741371140,43.5639657,1.4158057,1
9741371141,43.5641405,1.4158639,1
9741371143,43.5640955,1.4159737,1
9741393472,43.5620281,1.4167483,0
9741398982,43.5616129,1.4162606,0
9741425404,43.5627821,1.4142646,0
9741439646,43.562875,1.4175167,0
9741439647,43.5618503,1.4142768,0
9741439648,43.5644584,1.4170679,0
9741456907,43.562522,1.4172955,0
9741458513,43.5624661,1.4172185,0
9741458876,43.5618015,1.414165,0
9741461351,43.5631971,1.4176066,0
9741461352,43.5620846,1.4139592,0
9741635486,43.561656,1.4144452,0
9741635487,43.5616476,1.4143045,0
9741635488,43.561626,1.4142888,0
9758006741,43.5177071,1.4990126,1
9758006745,43.5180363,1.4999163,0
9758006746,43.5180488,1.4998087,0
9758006747,43.5180644,1.499699,0
9772642181,43.5597904,1.4648308,0
9772642182,43.5598055,1.4648636,0
9772642185,43.5602783,1.4649193,0
9772642186,43.5602035,1.4649421,0
9772642187,43.5601267,1.4649662,0
9772642188,43.5600577,1.464989,0
9772642189,43.5599828,1.4650051,0
9831755770,43.5923247,1.4493511,1
9849386372,43.5300771,1.4841995,1
9849386376,43.5301039,1.4841287,1
9849386377,43.5301324,1.4840871,1
9852357547,43.5298894,1.4841484,0
9852357548,43.5297906,1.4843048,0
9856553433,43.5292213,1.4835472,0
9858519041,43.5995412,1.4299229,1
9860884114,43.5296534,1.4789963,1
9860930334,43.5296445,1.4793065,1
9860930336,43.5294831,1.4793303,1
9861013664,43.5303613,1.4770075,1
9861013665,43.5304048,1.4770198,1
9861013666,43.5316888,1.4773654,1
9861086658,43.5333875,1.475971,1
9861086659,43.5333814,1.4759962,1
9861086699,43.5335105,1.476734,1
9867818784,43.5933013,1.4527781,1
9867823559,43.5953477,1.4503062,1
9871722457,43.5810797,1.4936825,1
9871722458,43.582935,1.495709,1
9871722459,43.5826654,1.4957208,1
9871722461,43.5857751,1.4946519,1
9871722462,43.5875592,1.4920436,1
9871722465,43.5875413,1.4919141,1
9871722467,43.5808738,1.4931364,1
9871722468,43.587602,1.4917314,1
9871722469,43.5875983,1.4923772,1
9871722470,43.5867282,1.494374,1
9871722473,43.5824579,1.4958982,1
9871722474,43.5808769,1.4932459,1
9871722475,43.5875102,1.4941369,1
9871722476,43.5871047,1.4942648,1
9871722478,43.5863473,1.4944817,1
9871722479,43.5810563,1.4935387,1
9879183537,43.5738627,1.4531183,1
9879183538,43.5738518,1.4531213,1
9879183539,43.5736301,1.4529064,1
9879183541,43.573863,1.4531024,1
9879183546,43.5739197,1.4527695,1
9879183547,43.5739082,1.4527881,1
9879183574,43.5744225,1.4537992,1
9879183575,43.5743585,1.4538792,1
9879664199,43.5836041,1.4692758,1
9879664200,43.5835051,1.4692828,1
9879664201,43.583482,1.4692818,1
9879664205,43.5836981,1.4697323,1
9879664206,43.5836938,1.4697662,1
9919028154,43.5950339,1.4488163,1
9919037590,43.5936005,1.4467573,1
9919037716,43.5940878,1.4481203,1
9919039274,43.5934419,1.4463103,1
9919045348,43.5929462,1.4449343,1
9919047649,43.594072,1.4480797,1
9919048432,43.5953713,1.4491896,1
9919052387,43.5955282,1.4494582,1
9919052478,43.5942394,1.4485467,1
9919053645,43.5952612,1.4489449,1
9919059720,43.5929672,1.4449836,1
9919061072,43.5936239,1.4468108,1
9919061405,43.5943171,1.4487547,1
9919062978,43.5939184,1.4476539,1
9919062979,43.593459,1.4463564,1
9919064157,43.593933,1.4476856,1
9919070991,43.5929243,1.4448672,1
9919071548,43.5933038,1.4459242,1
9919071654,43.593279,1.4458745,1
9919072534,43.5931237,1.4454035,1
9919072535,43.5929858,1.4450268,1
9919073273,43.5931343,1.4454607,1
9920992277,43.5983516,1.4455464,0
9937284533,43.5337432,1.4696269,1
9988416824,43.5912193,1.4342965,0
9988416835,43.5878049,1.4314252,1
9988416845,43.5843941,1.4290102,0
9992950938,43.5778576,1.4997034,1
9992950942,43.5765301,1.4994109,1
9992950943,43.5762754,1.4990432,1
9992950945,43.5756729,1.4990191,1
9992950947,43.5752683,1.4995041,1
9992950949,43.5749823,1.4996869,1
9996798567,43.5928491,1.4507995,1
9996798568,43.5929865,1.4504986,1
9996798569,43.5930996,1.4506237,1
9996798575,43.593082,1.4506405,1
9996798577,43.592965,1.4506785,1
9996798580,43.5928232,1.4509246,1
9996798581,43.5929853,1.4505427,1
9996798582,43.5927607,1.4509122,1
9996798583,43.592758,1.4509969,1
9996798584,43.5929351,1.450807,1
9996873439,43.5922826,1.4514421,1
10032173832,43.5868217,1.4924746,1
10032173833,43.5868155,1.4925196,1
10035897138,43.5892445,1.4322874,1
10035897140,43.5892689,1.4322291,1
10035897141,43.5892559,1.432258,1
10040419543,43.5703816,1.4270995,1
10055334463,43.5887043,1.4609764,0
10055361051,43.5887614,1.4609636,0
10067682618,43.5942672,1.4195299,1
10067682619,43.5942171,1.4195242,1
10081377905,43.5852593,1.421511,0
10081377907,43.583349,1.4213402,0
10081377909,43.5837795,1.421433,0
10081377910,43.5837409,1.4212018,0
10081377911,43.5838086,1.4209809,0
10081377913,43.5845851,1.4209172,1
10081377914,43.5844997,1.4209046,1
10081450321,43.5850252,1.4217326,0
10081450326,43.5845026,1.4224504,1
10081450327,43.5845063,1.422403,1
10081450328,43.5846671,1.4224201,1
10081450329,43.5846641,1.4224678,1
10081450330,43.5848633,1.4224117,1
10081450331,43.5848644,1.422467,1
10087568079,43.5727706,1.4019927,1
10087568080,43.5727874,1.4019722,1
10087568081,43.5728102,1.4019927,1
10087568082,43.5728874,1.4019387,1
10087568083,43.5728877,1.4018056,1
10087568084,43.5728476,1.4017734,1
10087568085,43.5728155,1.4017737,1
10087568086,43.572884,1.4014696,1
10087568087,43.5728845,1.4016188,1
10087568088,43.5727597,1.4017489,1
10087568089,43.5727862,1.4017492,1
10087568090,43.5728148,1.4017496,1
10087568091,43.5728119,1.4016151,1
10087568092,43.5727881,1.4016153,1
10087568093,43.5727619,1.4016155,1
10087568155,43.5712196,1.4009184,0
10087568156,43.5712191,1.4009573,0
10087568157,43.5712216,1.4013623,0
10087568158,43.5712206,1.4011706,0
10087568281,43.5695537,1.4003022,0
10087568282,43.5694915,1.4003605,0
10087568283,43.5699793,1.4010204,0
10087568284,43.5699545,1.4009875,0
10087568285,43.5697369,1.4004625,0
10087568286,43.5697369,1.4006589,0
10087568287,43.5697218,1.4008614,0
10087568288,43.5697009,1.4007602,0
10099295182,43.5893936,1.4914155,1
10099295183,43.5895573,1.4911986,1
10099295184,43.5895692,1.4913002,1
10099295185,43.5898035,1.4912914,1
10099295186,43.5897899,1.491211,1
10099295187,43.5897763,1.4911305,1
10106033286,43.5885735,1.4415418,1
10106033287,43.5882986,1.4417259,1
10106033291,43.589697,1.4421238,1
10106033292,43.5889843,1.4419663,1
10106033303,43.5885474,1.4418308,0
10106033304,43.5883297,1.4414853,1
10106033307,43.5883754,1.4420868,1
10106033310,43.5885072,1.4418591,0
10106033313,43.5885574,1.4415188,1
10106033314,43.5883358,1.4417274,1
10106033315,43.5883659,1.4417298,1
10106033316,43.5883803,1.4421161,1
10106054517,43.5883989,1.4413955,1
10106054518,43.5886414,1.4416411,1
10106054519,43.5889457,1.4419344,1
10106054520,43.5887811,1.4423949,1
10106054521,43.5890268,1.4424307,1
10106054522,43.5884548,1.4416493,0
10106054525,43.5892684,1.4421777,1
10125454659,43.5788596,1.4021432,0
10125462466,43.5786363,1.4020676,0
10130123501,43.5199455,1.4083059,1
10130123502,43.5201095,1.4083967,1
10130123503,43.5201839,1.4083153,1
10130123504,43.5200195,1.4085477,1
10130123506,43.5202375,1.4083804,1
10130123507,43.5198885,1.4087659,1
10130123508,43.5200789,1.4084923,1
10130502763,43.5925802,1.4500633,1
10130518068,43.5924643,1.4497456,1
10135561583,43.5778366,1.4005829,1
10135567869,43.5781249,1.4006484,0
10135616363,43.5781263,1.4008275,0
10135616544,43.5783771,1.4006585,0
10135617520,43.5781184,1.4007403,0
10154414015,43.5548277,1.4493466,0
10315016944,43.5775075,1.4425614,1
10315016947,43.5776827,1.4418781,1
10315016949,43.5777654,1.4415504,1
10556853797,43.5959133,1.403085,0
10586958737,43.5748267,1.4674715,1
10588669251,43.5827025,1.4090542,0
10588669252,43.5823023,1.4078392,0
10588669253,43.5822663,1.4079666,0
10588669255,43.5816815,1.4084414,0
10588669256,43.5822226,1.4081343,0
10588669257,43.5820594,1.4082,0
10588669258,43.5821026,1.4085279,0
10588669259,43.5821478,1.4083596,0
10588669266,43.5826722,1.4087388,0
10588669267,43.582568,1.4087951,0
10588669268,43.582542,1.4087854,0
10588669269,43.5824016,1.4087146,0
10588669270,43.5823754,1.4087009,0
10588669271,43.5823222,1.4086737,0
10593026142,43.5927122,1.4500799,1
10593026170,43.5951661,1.4521225,1
10593026177,43.5955428,1.4523216,1
10602599641,43.5336549,1.4702482,0
10608532527,43.5988154,1.4011584,1
10608535198,43.5995261,1.4007518,0
10608539538,43.5988809,1.4011257,1
10608543805,43.5988462,1.4011453,1
10608572449,43.5998178,1.4031523,1
10731426732,43.5886599,1.4320668,0
10743490773,43.5947327,1.4412523,1
10761239887,43.5939229,1.4360842,1
10761239901,43.5845179,1.4219537,1
10771341987,43.5937482,1.4359629,1
10771341993,43.5937394,1.43602,1
10771341995,43.593869,1.4358085,1
10771341997,43.5940502,1.4359109,1
10771342000,43.5937781,1.4358757,1
10771342001,43.5940331,1.4358764,1
10771342002,43.59403,1.4359851,1
10771342003,43.5937555,1.4358645,1
10781746670,43.5960702,1.4502699,1
10781746704,43.5962495,1.4508691,1
10781768608,43.5963164,1.4506701,1
10781768609,43.596241,1.4506372,1
10781768610,43.5962516,1.4505,1
10781768613,43.5960643,1.4501206,1
10781768614,43.5957371,1.4496906,1
10781768615,43.5957245,1.4496751,1
10781768617,43.5955203,1.4494391,1
10781768619,43.595335,1.4495183,1
10781768620,43.5953623,1.4491773,1
10781768622,43.5952484,1.4489349,1
10781768624,43.5950131,1.4495197,1
10781768625,43.595042,1.4494396,1
10781768627,43.5951378,1.4497521,1
10781768629,43.5953036,1.4500929,1
10781768631,43.5954262,1.4504813,1
10781768632,43.595772,1.4508483,1
10781768633,43.595935,1.4509051,1
10795670917,43.5884132,1.4586153,1
10795670954,43.5909513,1.452429,1
10871614188,43.5904928,1.4107075,1
10871614189,43.5905245,1.4108337,1
10871614190,43.5905767,1.4110259,1
10871614191,43.5903259,1.4112155,1
10871614192,43.5904647,1.4112444,1
10895916644,43.5927886,1.4498319,1
10895916647,43.5927387,1.4497687,1
10895916648,43.5926995,1.4496926,1
10895916651,43.5927548,1.4497955,1
10895916653,43.5927185,1.44973,1
10905867770,43.5076674,1.4582125,0
10905890475,43.5074808,1.4581046,0
10913808447,43.5746373,1.4022414,0
10913808448,43.5746538,1.4022642,0
10913808449,43.5747432,1.4022414,0
10925942202,43.5870764,1.4633811,1
10925962710,43.5875404,1.4630169,1
10925962711,43.5875378,1.4630572,1
10925962712,43.5875329,1.4631316,1
10925962713,43.5875305,1.4631685,1
10925962714,43.5875267,1.4632258,1
10925962715,43.5875242,1.463264,1
10925962716,43.5874824,1.4632832,1
10925962717,43.5873348,1.4632664,1
10925962718,43.587261,1.4632469,1
10925962719,43.5871842,1.4632416,1
10925962722,43.5872522,1.4630391,1
10925962723,43.5872891,1.4630176,1
10925962724,43.5875019,1.4628889,1
10976198271,43.5948071,1.4444764,1
10980482091,43.5922618,1.4505842,1
11025107780,43.5797423,1.4731609,1
11025107781,43.5797651,1.4732361,1
11025107782,43.5797085,1.4732548,1
11027717075,43.5993852,1.4760119,0
11027717076,43.5994321,1.475939,0
11027717077,43.5994774,1.4758686,0
11027717078,43.5993224,1.4756593,0
11027717079,43.5992768,1.4757292,0
11027717080,43.5992302,1.4758006,0
11051351294,43.5914107,1.4398938,1
11051351295,43.5913326,1.4397995,1
11099123005,43.5920991,1.4513401,1
11099123006,43.5919891,1.4513161,1
11099123205,43.5920639,1.4513553,1
11099123305,43.5920244,1.4513449,1
11099123405,43.5919608,1.4512847,1
11113332557,43.563632,1.4901542,0
11113332558,43.5635261,1.4899892,0
11113332559,43.5634235,1.4898317,0
11113332578,43.5632005,1.4892697,0
11136031688,43.5620854,1.4903681,0
11143568798,43.5958856,1.4092807,1
11143568800,43.5958882,1.4093118,1
11143579610,43.5955603,1.4068836,1
11143579611,43.5955612,1.4073415,1
11143579612,43.5956217,1.4079319,1
11164788903,43.5440092,1.4912863,1
11164826406,43.5440932,1.4908598,1
11174399101,43.5931085,1.4530188,1
11174399102,43.5938414,1.4529273,1
11174399103,43.5931317,1.4530132,1
11174399106,43.5935789,1.4529644,1
11175089888,43.544406,1.491324,1
11175987461,43.5617637,1.4901629,1
11181977909,43.594014,1.4356416,1
11225570580,43.5972095,1.433259,1
11225570581,43.5972184,1.4332479,1
11225570582,43.5971207,1.433316,1
11225570605,43.5972,1.4333346,1
11225570606,43.597194,1.4333575,1
11225570607,43.5971339,1.4333333,1
11225570608,43.5971337,1.433308,1
11250461847,43.5990428,1.4965734,1
11262727795,43.5788748,1.4411455,1
11262727796,43.5789545,1.4411784,0
11273707067,43.5666529,1.4973508,1
11328930637,43.5869851,1.4259655,1
11328945339,43.584836,1.423501,1
11328945340,43.5846939,1.4235944,1
11328945341,43.5847211,1.4237553,1
11328945342,43.5847541,1.4236882,1
11328945343,43.5846321,1.423542,1
11328945347,43.5843966,1.4238478,1
11328945348,43.5843326,1.4240573,1
11328945349,43.5845699,1.4236161,1
11328945350,43.5845447,1.4237065,1
11329054399,43.5837706,1.4217705,1
11329054404,43.5842311,1.422213,1
11329054406,43.5848044,1.4215071,1
11329054407,43.5849004,1.421568,1
11329054408,43.5847148,1.4217034,1
11329190917,43.5773881,1.4275388,0
11329190918,43.5728919,1.4287228,0
11329190919,43.5720297,1.4285661,0
11329190920,43.5713719,1.4292242,0
11332736063,43.587354,1.4253227,1
11332736064,43.5872236,1.4256004,1
11332736065,43.5872389,1.4255806,1
11332736066,43.5871039,1.4257153,1
11332736068,43.5870868,1.4257421,1
11332793769,43.5870013,1.4259419,1
11332793770,43.5885433,1.4211753,1
11332793771,43.5885302,1.4211363,1
11332793772,43.5885212,1.4211801,1
11332793777,43.5882385,1.4207031,1
11332793778,43.5881737,1.4207355,1
11332793780,43.5877421,1.4211744,0
